ID,NewsName,ViewFlag,SortID,SortPath,GroupID,Exclusive,NoticeFlag,Source,Content,ClickNumber,AddTime,SeoKeywords,SeoDescription,pic
468,固铂轮胎扩大全球技术投入,TRUE,6,"0,4,6,",200603281858588888,>=,FALSE,,"&nbsp;&nbsp;&nbsp; （俄亥俄州，芬德利，2010年5月）全球轮胎替换专家——固铂轮胎近期宣布将在全球持续加速新产品的开发，以满足全球不断发展、更新的市场需求。为保证新产品的顺利研发，公司将重点加强全球技术和研发资源的投资。<BR><IMG align=left src=""/FI_Uploads/Releases/news/20100517/1.jpg""><BR>&nbsp;&nbsp;&nbsp; 目前，固铂轮胎将为分布全球的三大技术研发中心大幅增加技术人员配置。总共将新添置近40名研发人员，分别为位于美国俄亥俄州芬德利的北美技术研发中心新增25名工程师和科学家及位于英国梅尔克舍姆的欧洲技术研发中心新增近12名工程师和科学家，同时为08年在中国上海成立的亚太技术研发中心新增13名工程师和科学家。<BR>&nbsp;&nbsp;&nbsp; 成立不到不到两年时间的亚太研发中心目前已经成果斐然，据悉，固铂轮胎将在今年7月正式上市一款越野轮胎，该款越野轮胎正是固铂轮胎亚太研发中心根据中国路况、气候研发而得，是亚太研发中心的首款成果。<BR>&nbsp;&nbsp;&nbsp; “为了贯彻我们不断加速增长的新产品的引进策略，我们坚持通过在各个公司分支地区增加技术人力资源投入来加强固铂的研发队伍培养的实力。” 固铂全球技术副总裁Chuck Yurkovich表示：“找到好的技术人员并让他们快速到岗将对未来3-5年我们新产品研发的速度起到至关重要的作用。”<BR>&nbsp;&nbsp;&nbsp; 据悉，在产品设计方面，固铂轮胎将新增工程师为其高性能乘用车胎、轻卡车胎、SUV越野车及商务卡车轮胎进行新的研发工作；在产品测试及生产方面，将为原材料开发部、轮胎测试实验室等部门新添科研人员，同时，固铂还将为靠近德克萨斯州圣安东尼奥的固铂测试赛道新添一名试车手。<BR><IMG align=right src=""/FI_Uploads/Releases/news/20100517/2.jpg""> <BR>&nbsp;&nbsp;&nbsp; 固铂轮胎希望通过招募新的工程师、科学家和研发人员，来满足其增强产品线和拓宽整个技术能力范围的需要。在目前产品续期快速增长的市场环境中，固铂坚持科技创新和产品卓越的理念，以不断满足消费者的各种需求。<BR>",1,2010/5/17,,,../uploadfile/20110419/20110419163233422.jpg
469,固铂轮胎召开山西太原零售商大会,TRUE,6,"0,4,6,",200603281858588888,>=,FALSE,,"<P>&nbsp;&nbsp;&nbsp; （2010年5月，太原）全球替换轮胎专家固铂轮胎近日在山西太原召开零售商大会。固铂轮胎中国区总经理也亲临零售商大会，为零售商开始“固铂讲堂“，与大家分享成功的零售管理模式。据悉，固铂轮胎还将于近期在太原开展为期一周的免费轮胎安全检测活动，用以提高车主的轮胎安全意识，避免车主出行所存在安全隐患。<BR>&nbsp;&nbsp;&nbsp; 固铂轮胎自2006年进入中国市场以来，一直很重视在对中国市场的开发和建设，并致力于将固铂先进的国际化管理经验与中国本土市场的独特性相结合。固铂轮胎中国区总经理强调：“目前中国轮胎市场仍呈一种碎片化的局面，在这种环境下固铂要快速赢得市场，有效的管理与科学的营销手段的配合很重要。此次在太原与零售商们分享的零售管理模式就是固铂轮胎独创的帮助零售商的管理办法，固铂将轮胎安全检查项目、传授快速销售工具、店内培训计划和零售商销售刺激计划有效结合，帮助零售商实现更大的销售量及营业额。“据悉，2010年固铂会在中国约200家零售商中实施零售管理计划。<BR><IMG align=left src=""http://www.coopertire.com.cn/FI_Uploads/Releases/news/20100519/2.jpg""><BR>&nbsp;&nbsp;&nbsp; 而即将在太原开展的轮胎安全检查活动，固铂轮胎太原各店面将帮助车主进行免费的轮胎安全检查，检查内容包括了轮胎胎压检查、轮胎沟槽磨损情况和切割伤检查、轮胎动平衡测试、备胎检查等。另外，专业的养护人员还将为车主讲解轮胎的养护知识，帮助车主提高自我保养轮胎的能力和安全行车的意识。<BR><BR>&nbsp;&nbsp;&nbsp; 随着中国汽车市场的需求增长，二线城市也逐渐成为各家必争之地，山西市场潜力不可估量。固铂此举，正是出于对山西市场的重视。据固铂相关人士介绍，2009年固铂就曾携其全系产品参加“2009山西太原春季汽车博览会”，并举办了 “固铂讲堂——铁营无敌”的讲座，针对山西零售商特点，展开一系列系统的商务培训。而此次固铂轮胎山西零售商的培训和轮胎安全检查活动，就是要进一步提升固铂轮胎山西零售商服务水平及其在山西的品牌形象，以高质量轮胎与专业化的固铂零售商服务来回馈终端消费者。<BR><BR><BR></P>
<P>&nbsp;</P>
<P><BR><IMG align=left src=""http://www.coopertire.com.cn/FI_Uploads/Releases/news/20100519/3.jpg""></P>",0,2010/5/19,,,../uploadfile/20110419/20110419163045241.jpg
470,肇兴侗寨鼓楼，侗族文化的缩影—黔东南第二日,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,&nbsp;&nbsp;&nbsp; <STRONG>肇兴侗寨</STRONG>已有800多年历史，已繁衍近千户人家，是南侗地区最大、人口最多的古寨。<BR><BR>&nbsp;&nbsp;&nbsp; 寨子坐落在山谷中，众多花桥、木板桥、石桥交错在吊脚楼群间，形同迷宫。鼓楼下，花桥上，吊脚楼间，人们在染布、刺绣、制作芦笙……侗族人依山傍水聚群而居的景象颇具诗意，宛如都市人梦中的世外桃源。同行的老G不禁激动地说，“肇兴像20年前的丽江，15年前的阳朔。”<BR><BR>&nbsp;&nbsp;&nbsp; <STRONG>鼓楼</STRONG>是南侗地区的标志性建筑，在侗族人心目中地位神圣。肇兴是鼓楼最多的侗寨。鼓楼因最顶层放置一个大皮鼓而得名。鼓楼的外形源自杉树，杉树在侗族先民“巢居”时代，具有通天的神性，因此鼓楼的立柱均为杉木。整个鼓楼是木结构，不用一钉一铆，造型揉合了亭、阁、塔、殿等建筑元素。古时，凡是寨里有事，人们都会到鼓楼议事。<BR><BR>&nbsp;&nbsp;&nbsp; 肇兴吸引了很多人前来观光，还有很多是外国游客。标住着英文招牌的店铺、吊脚楼酒吧应运而生……现代文明的进入已势不可当，肇兴还能够保持固有的隐宁吗？,1,2009/12/5,,,../uploadfile/20110325/201052218331748059.jpg
471,梯田托举的堂安生态博物馆—黔东南第三日,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,从肇兴东行，再沿着曲折的石径而上，穿越层层叠叠的梯田，大约两公里便可登上建于山腰的堂安侗寨。<BR><BR>　　与众多依山傍水的侗寨略有区别的是，高居山腰的堂安无河可傍，寨前寨后都是梯田，据说从山脚层叠而上的梯田有1500多丘。寨后山头上茂密的森林是梯田和人畜不竭的水源。有700多年历史的堂安侗寨，现在有近两百户人家，人们生活得十分悠闲。鼓楼下，老人们在打牌、纳凉，孩子们则在嬉戏……<BR><BR>　　这里因保存了古老的侗族文化和完好的自然生态，1999年，通过中外专家的考察，这里被命名为“<STRONG>堂安生态博物馆</STRONG>”，成了中国和挪威两国政府文化保护的对象，这也是我国唯一以侗族原生态文化为保护对象的生态博物馆。世界著名生态博物,2,2009/12/11,,,../uploadfile/20110325/201052218353634246.jpg
472,美德村，悠扬的高山芦笙笛—黔东南第四日,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,"从肇兴前往小黄侗寨，要翻越两座高山，美德村就位于第一座高山的山颠，须经过一段尘土飞扬的盘山土路才能到达。美德村的寨子属于典型的高山侗寨，没有依山傍水、小桥流水的景象，但视野开阔，晴天可以看到纵横沟壑和叠嶂层峦，阴天则云雾缭绕，犹如生活在云端。<BR>&nbsp;<WBR>&nbsp;<WBR>&nbsp;<WBR> 由于美德村的寨子高踞山巅，寨子之间隔着沟壑，孕育了一种独特的音乐形式——吹<STRONG>芦笙笛</STRONG>。村民们平日隔山吹奏，以此沟通情感。<BR>&nbsp;<WBR>&nbsp;<WBR>&nbsp;<WBR> 这种竹制的吹奏乐器，因介于芦笙和笛子之间而得名。它的雏形是吹稻秆，后来村民们嫌声音小，改为竹子吹奏，并逐渐演化为大竹筒套小竹筒，以求扩音之效。套的竹筒越多越大，声音越洪亮，旋律越悠扬。因芦笙笛大小不等，易于吹奏，便演变成了美德村老幼咸宜、喜闻乐见的独特娱乐形式。<BR>&nbsp;<WBR>&nbsp;<WBR>&nbsp;<WBR> 美德村的人在视觉艺术方面也颇有造诣。由于山上林木资源丰富，村民就地取材，用树根、竹根等制作成藤编、竹木雕刻、拼画等民间艺术品，备受市场青睐。<BR><BR>
<P align=center><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100522183845338.jpg"" border=0></P>",1,2009/12/11,,,../uploadfile/20110325/201052218385567415.jpg
473,小黄侗寨，侗歌窝的天籁之音—黔东南第五日,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,在多情浪漫、嗜歌如命的南侗地区，小黄侗寨是名气最大的歌乡，俗称“侗歌窝”。1996年，小黄的四位姑娘表演的侗族大歌倾倒了艺术之都的巴黎人，巴黎艺术界称赞这种无伴奏无指挥的多声部合唱为“清泉闪光之音乐”。<BR><BR>　　“饭养身，歌养心”这句侗族谚语在小黄体现得淋漓尽致。有3000多居民的小黄侗寨，自发组织的歌队就有20多支，队员达1000多人。大到七八十多岁的老头，小到几岁的小孩，能说话的人基本都会唱歌。小黄的大歌一般只在盛大的节日赛歌会上才表演，但热情的姑娘小伙们为我们一行倾情演唱了侗族大歌，让我们在原生态环境中领略到了美妙、本色的嗓音。<BR><BR>　　小黄一带还有一种浪漫的婚恋习俗——“行歌坐月”。一般人家都有供男女青年相会的“月房”，男女青年夜晚唱歌弹琴，相依相偎，不忌讳外人。小黄人认为相拥相抱是感情的自然流露。,1,2009/12/16,,,../uploadfile/20110325/201052218413572908.jpg
474,从江鼓楼地标和香猪之憾—黔东南第六日,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,&nbsp;<STRONG>丙妹镇</STRONG>位于都柳江河谷，是从江县政府所在地。县城依山傍水而建，在城西我们下榻的宾馆旁的休闲广场，一座古榕掩映的鼓楼高高矗立，让在侗寨中见过无数鼓楼的我们感叹不已。这座高达46米的“<STRONG>从江鼓楼</STRONG>”，是目前世界上最高的全木结构塔式建筑。鼓楼最大的杉木立柱直径达一米，据说砍伐和运输这株古杉就花了近十万元人民币。但这座鼓楼并没有宗族文化的背景，也缺少朴素的民俗意味，它是当地政府请侗族民间木匠建造在休闲广场中心的地理标志。<BR><BR>　　据说到丙妹镇，一定要品尝从江特产——<STRONG>香猪</STRONG>。这是我国的珍稀猪种，体型矮小，早熟，猪仔生下来两三个月长至七八公斤即成熟。据说肉嫩味香，皮薄骨细，汤味鲜美。随行的诗人老安和我抵挡不住美味的诱惑，连夜走街窜巷，遗憾的是我们没有发现传说的<STRONG>烤香猪</STRONG>，也没有买到袋装的香猪小吃。,3,2009/12/18,,,../uploadfile/20110325/201052218443293271.jpg
475,岜沙苗寨，误读的“枪手部落”-黔东南第七日,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,&nbsp;&nbsp;&nbsp;&nbsp;从丙妹镇沿老321国道而上，穿过林荫的盘山公路，就是<STRONG>岜沙苗寨</STRONG>。短短7公里山路，犹如一个时空隧道，我们恍若从现代文明进入了古代。据主持岜沙精神事务的鬼师（即精神领袖）说，<STRONG>岜沙</STRONG>建寨已有2000多年。<BR><BR>　　战争和狩猎形成的尚武习俗至今犹存。男人穿黑色粗布高腰衣和直筒大裤，出门肩扛火枪、别腰刀，颇有古代武士的粗犷遗风。但这个因旅游定位被误读的“<STRONG>枪手部落</STRONG>”，避开有偿的“民俗表演”，依然保持着本真的生活状态。最有特点的是男人所留的发髻，苗语称“<STRONG>户棍</STRONG>”，即剃掉头部四周头发，留头顶中部头发并盘发髻，十二三岁举行成年仪式后的男性终生保留这种发型。<BR><BR>　　在<STRONG>岜沙苗寨</STRONG>人心里，树是有魂灵的。死去的人都葬于森林中，并在墓冢周围种上树。每出生一人，父母也要种一棵枫树，作为小孩以后的棺木，并另种一片杉树，以备小孩长大后建房之用。这种由信仰维系的生态理念被立入村规民约，连灌木也被纳入控制范畴：“不准车辆进入岜沙买柴，只准村民挑柴到县城卖”。,1,2009/12/21,,,../uploadfile/20110325/201052218462840591.jpg
476,奇异的停棺葬俗和大歹苗寨—黔东南第八日,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,&nbsp;<WBR>&nbsp;<WBR>&nbsp;<WBR> 从丙妹镇沿321国道溯都柳江而上，江水舒缓清澈。江畔散布着大荣、小荣、巨洞等村寨，不少寨子需专人摆渡才能出入。<BR><BR>　　巨洞侗寨是一个美丽的寨子，隔江望去，袅袅炊烟中是一片鳞次栉比的<STRONG>吊脚楼</STRONG>，寨脚沙滩上立着排排稻禾晾架，江水上渔舟荡漾，水鸟翩跹，寨后是一片茂密的树林，树林里保留着神秘的<STRONG>停棺葬俗</STRONG>。200多户人家的巨洞是目前唯一沿袭传统停棺习俗的侗寨。停棺，指人死后，由于生辰八字与阴寿相克，不宜立即入土下葬，要将入棺的尸体抬到寨后的树林里停放，并搭棚遮雨，等到风水先生算定的日子再入土下葬。停棺时间一般2至3年，有的长达5年。<BR><BR>　　临都柳江而居的多是侗寨，苗寨则多建于两岸山巅，比如<STRONG>大歹苗寨</STRONG>。寨里的吊脚楼群苍老而坚实，屋顶均以树皮为瓦，就像老人脸上的皱纹，饱经沧桑仍然笑迎风雨。寨中最高的建筑是破败不堪的寨门门楼。看着这一切，你不得不惊叹<STRONG>大歹苗寨</STRONG>人顽强的生存能力，也会因都市生活的奢靡而惭愧。,8,2009/12/29,,,../uploadfile/20110325/201052218483925017.jpg
477,黔东南旅游攻略—黔东南旅游行程表,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,<WBR><WBR>1.可从贵阳或桂林进入南侗地区。如果从贵阳出发，可把从江县当作中转站，贵阳、凯里和桂林每天都有往返从江县的长途客车；从江有到各个乡镇的班车（下午两点后较少）；从从江到肇兴，须到洛香转车。如果从桂林出发，则可直接到黎平县地坪乡的高安村离开321国道，向北约60公里可达肇兴，再从肇兴到从江县的小黄、岜沙等地。<BR><BR>2.每逢中秋节，小黄要举行民间赛歌会，是听侗歌的最佳时机。平时到小黄想听侗歌，可和寨民联系，根据演员人数付费（平均每人30～50元）。<BR><BR>3.如果去巨洞，不要随便去后山的树林，那是侗寨停棺的圣地，以免寨民认为你惊扰魂灵。,1,2009/12/25,,,../uploadfile/20110325/201052218502228824.jpg
478,尼泊尔旅游第八日：化石,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,"<P>&nbsp;&nbsp;&nbsp; 在尼泊尔旅行，吃饭是完全不用担心的，除了街边售卖的momo几乎和国内的蒸饺一模一样之外，重要的一点，这是一个出厨师的国度。除了唯一一顿牛排硬得像皮革之外，每餐饭都足够美味。</P>
<P>&nbsp;&nbsp;&nbsp; 但是在购物时，我却犯了难。博卡拉湖边大道的小店中，有卖鹦鹉螺化石，店主说是从西马拉雅山中开采，每个售价差不多100、200元人民币。一路没有看中唐卡之类的，却对这个小玩艺儿情有独钟。不过，是真是假却浑然不得分辨，询问同去的导游，却也一样是摇头不知。拿去做碳14测定吧，且不说根本不知哪里提供这服务，就是有，鉴定费都够买一打了吧。</P>
<P>&nbsp;&nbsp;&nbsp; 小贩一个劲地拍着胸脯打包票。可帮我下定决心的，却是商场训练出的思维。批量的造假要能盈利，靠手工一件件地雕刻成本定是个问题，大凡开模制造，才是常识。仔细对比了店中的货物，我并未发现两件拥有相同的纹路，于是心中有了低，砍价之后大胆买下。</P>
<P>&nbsp;&nbsp;&nbsp; 如今，这一对鹦鹉螺就放在我眼前的办公桌上，我愿意它看作是三千万年的祝福。在公司周一的固铂早餐会（Cooper Coffee Talk）时，我还用抽奖的方式，送给一位同仁一对。为的是提醒大家，历史的长河中，我们生存的时间微不足道，每个人都应尽力留下自己拥有过生命的足迹。不过说是化石，却更似碳一些。盖因喜马拉雅是板块作用下最年轻的山脉，于是，曾经沧海中的万物，变成化石的年龄还不够久远。就如同尼泊尔，如此古老，又似乎年轻，如此高耸，也平易近人。<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523013919537.jpg"" border=0><BR><BR>鹦鹉螺化石<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523013954105.jpg"" border=0><BR><BR>售卖唐卡的店铺<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523014112947.jpg"" border=0><BR><BR>热闹的集市<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523014151558.jpg"" border=0><BR><BR>Rum Noodle餐厅，挂满到此一游的旅行卡片<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523014201144.jpg"" border=0><BR><BR>新皇宫建筑<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523014232141.jpg"" border=0><BR><BR>铜盆是尼泊尔常见的盛餐器具<BR><BR></P>",0,2009/5/17,,,../uploadfile/20110325/201052218592094513.jpg
479,尼泊尔旅游第七日：苦行僧与活女神,TRUE,2,"0,1,2,",200603281858588888,>=,FALSE,,"<P>&nbsp;&nbsp;&nbsp; 想来是印度教的作用，尼泊尔是个多神的国度，有人算下来，全国有几千万个神灵，比人口总数还要多。然而，其中，有一位活生生的存在，那就是活女神（Kumari）。在老王宫广场附近，一座装饰着精美雕刻的二层小楼就是她居住的场所。既然是女神，便没那么容易被见到。不过，在国内流行的“关系学”在这里看来也行得通，导游认识看门人，使了个眼神，便让看门人唤出女神到窗口。依稀可见那是一位浓妆朱印的小女孩，女孩做了个鬼脸，便又躲入屋内去了。按照当地的规矩，活女神可以观望，但是不能摄影。</P>
<P>&nbsp;&nbsp;&nbsp;&nbsp; 而女神的挑选也极其严格，一旦选为女神，便脚不能着地，也不能受伤出血。一旦到了初潮来临的年纪，便要退位。因为从小就入庙宇，接收不到正常的教育，所以一旦失去女神身份，身世往往很可怜。于我看来，如此的神灵身份，是喜是悲着实难说。但是对于虔诚的教徒来说，为了信仰，又有什么样的牺牲不能忍受呢。</P>
<P>&nbsp; &nbsp;&nbsp; 如想要了解更多个中体会，不妨可以在机场的书店寻觅一番：曾有一位活女神，在卸任后将其中的经历感受付诸笔墨，读来令人唏嘘。这也是极少数离开这一身份后找到自己人生道路的不凡女性之一。</P>
<P>&nbsp;&nbsp;&nbsp;&nbsp; 对于信仰虔诚追随的还有广场中的苦行僧，他们在身上涂满艳丽的色彩，会化缘，但是绝不乞讨。体会到这一点恰恰还是在受骗之后。前几日在旧皇宫内，曾有一位苦行僧向我们乞讨，我们都给他了一些钱，只是当时所有的人，都觉得有些不对劲却又讲不出个所以然。直至遇见了几位真正的苦行僧之后，我们才恍然大悟。原来，先前遇上的那位，虽然穿着装扮都一样，却分明挺着一个将军肚。而真正的苦行僧，既然选择了极端的修行，生活的所需变降到了最最基本的程度，所以每个人都形销骨立般。据说真正苦行的人，可以依靠一片叶子，顶七天的饭，还能用潜意识控制自己的心跳速度。释迦牟尼在悟道前，也曾经历过苦行，但他体悟到极端的方法不能涅磐，于是选择了别样的修行。而在讲求中庸的中国，自然更见不到如此的修行，可是仔细想想，确实拥有者让人不得不佩服的精神力量，看着在镜头中留下的面容，每个人背后都有着自己的故事吧，但无论他们曾经是怎样的人，农民？职员？贵族？军人？他们都选择了告别世俗的身份和财物，选择这份佛前的工作，拥有的是彻悟之后的超然。细细想来，究竟是谁在施舍谁呢？</P>
<P><BR><BR>小喇嘛<BR><BR><BR><BR>女活佛生活与出没的小阁楼<BR><BR><BR><BR>山寨版苦行僧 <BR><BR><BR><BR><BR><BR>热闹的集市<BR><BR><BR><BR>濒临拆迁险境的旧皇宫建筑<BR><BR><BR><BR>女活佛宫殿入口处<BR><BR><BR><BR>在猴庙里的猴子<BR><BR><BR><BR>热闹的街头<BR><BR><BR><BR>濒临拆迁险境的旧皇宫建筑<BR><BR><BR><BR>苦行僧<BR></P>",0,2009/5/17,,,../uploadfile/20110420/20110420131654700.jpg
480,尼泊尔第六日：我的导游是佛祖后代,TRUE,6,"0,4,6,",200603281858588888,,FALSE,,"<P>&nbsp;&nbsp;&nbsp; 见识了廓尔喀弯刀的锋利，就往往容易忘记佛祖释迦牟尼的故乡就在尼泊尔的蓝毗尼。逛遍了景点，更愿意体会一下普通人民在此间的生活。</P>
<P>&nbsp;&nbsp;&nbsp; 在酒店就能预订导游和路线，带你走访普通的尼泊尔人家。这类似国内流行的农家乐，却绝没有那么浓的商业气息。我选定的路线名字响亮，叫“皇家路线”，得名皆因是当年查尔斯王储访尼，走访民间行的便是这一路。</P>
<P>&nbsp;&nbsp;&nbsp; 与导游一会面，对方说自己同姓释迦，是佛陀的族人。是真是假，以我是无力判明的了，但按照千古不变的种姓制度来说，释迦牟尼原是刹帝利阶层，是仅次于婆罗门的第二阶层，刹帝利多为王者贵族，又称“王种”。由此看来小伙长相俊朗，关键是举手投足确实有着一股说不出的气质，确实与寻常导游不同，还绝不讨要小费，工作于他是谋生手段，未若说是一种生活方式。只是贵族也好，平民也罢，种姓制度自有它存在的道理，可也堵死了社会流动的通路，一代为贱民便永世都为最低等之人，相比较英雄不问出处的中国古代科举，也难怪千年来印度，如此一个古老的文明，如此一个辽阔的国度，却总让人感觉是支离破碎的。</P>
<P>&nbsp;&nbsp;&nbsp; 旅途的目的地原来就是小伙子的家。大家庭居住在两层的楼房之中，许多间房中都储存着满满的粮食。或许是出于农民的自豪，小伙子还特地介绍了家中养得棒棒的牛。我暗自想，要是新政权划成分，不是地主也是富农。</P>
<P>&nbsp;&nbsp;&nbsp; 释迦新婚不久，看得出还陶醉在幸福之中，不知道什么时候能为这佛者的血脉再添上个小宝宝。祝他幸福。<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523015634689.jpg"" border=0><BR><BR>皇家路线沿途的孩子们 <BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523015702397.jpg"" border=0><BR><BR>地主导游和他的牛 <BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523015722787.jpg"" border=0><BR><BR>地主和他的家<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523015753783.jpg"" border=0><BR><BR>地主家的卧室<BR><BR><IMG src=""/html/motuo/gfyadmin/Eweb/uploadfile/20100523015823536.jpg"" border=0>&nbsp;<BR><BR>地主家的粮仓<BR></P>",0,2009/5/14,,,../uploadfile/20110325/2010522193452103.jpg
481,尼泊尔旅游第五日：现代斯巴达,TRUE,2,"0,1,2,",200603281858588888,>=,FALSE,,"<P>&nbsp;&nbsp; 希拉里和丹增维持了一生的友谊与忠诚。对于登山者来说，夏尔巴人是最可信赖的伙伴。而如果你身在行伍，身佩弯刀的廓尔喀(Gurhka)士兵同样是最值得信赖的战友。 </P>
<P>&nbsp;&nbsp;&nbsp; “战死要比当个懦夫好”，走进廓尔喀博物馆，很难不注意这一行大大的标语。廓尔喀士兵史上就是勇猛的战士，但如今继续着雇佣兵的行当，除了传统之外，经济因素自然也很重要，每年战士们汇回的军饷，是尼泊尔除了旅游业之外的第二大外汇收入。 </P>
<P>&nbsp;&nbsp;&nbsp; 雇用廓尔喀兵，是英帝国在十九世纪开始的习俗。虽然，帝国早已不再，但这个传统却留在了许多前殖民国家中。在我的故乡，廓尔喀士兵就被称为辜加兵，他们承担着最关键设施和要人的保卫工作。廓尔喀兵之所以受到欢迎，特别是在多种族、多宗教国家受到的欢迎尤甚，最重要的原因是，作为外来者，他们完全超脱当地的政治、民族和宗教冲突之上，是国家政要的可靠军力。绝对不会发生诸如英迪拉甘地死于自己的锡克教卫兵之手的事件。 <BR><BR>&nbsp;&nbsp;&nbsp; 因此，绝不要以为用钱就能收买到廓尔喀兵的弯刀效命，他们的忠诚可靠，与勇猛一样闻名。正因如此，在廓尔喀兵团服役是一种荣耀。英国廓尔喀部队的中高级军官基本是由白人担任，但那也是申请最激烈的职位。即便通过考核，还有试用期，如果廓尔喀士兵们不信任新来的长官，那么走人的还是白人军官。在阿富汗战场，哈里王子就在廓尔喀战友中间服役，他一再表示，那很安全。偶然看见过国内开发商说聘请了廓尔喀当保安，想来只是一个可笑的噱头。 </P>
<P>&nbsp;&nbsp;&nbsp; 临走，门口穿军装的廓尔喀小伙子向我敬了一个礼。忘记问他是退役回乡的，还是为族人深感自豪的军事迷。只是同样听说新政府有意禁止国民再为外国人充当雇佣兵，这行确实不符合新的意识形态。或许，只是或许，廓尔喀雇佣兵，这现代的斯巴达勇士们将会消失，不过不会消失的，是那些已经写下的传奇和荣光。<BR><BR><BR><BR></P>",0,2009/5/10,,,../uploadfile/20110420/20110420132633706.jpg
482,尼泊尔旅游第四日 养蜂人,TRUE,2,"0,1,2,",200603281858588888,>=,FALSE,,"<P>&nbsp;&nbsp;&nbsp; 2005年，中国国家测绘局用最现代的方法测量了珠峰最新高度为海拔8844.43米。由此回想1852年，以英国人华夫（Andrew Waugh）为首的测量队用大地测量的方法，测定山高为8840米，实在是惊人的科学成就。要知道，因为当时英属印度和尼泊尔关系紧张，全部的测量都是在远离珠峰的印度平原进行的。然而，藏民们在很早很早以前就认识和了解珠峰，并且给它起了藏语名字“珠穆朗玛jo-mo glang-ma ri”就是“大地之母”的意思。1975年，一支410人组成的中国登山队成为迄今历史上最庞大的成功登顶的队伍。</P>
<P>&nbsp;&nbsp;&nbsp; 当然，人类对于“最”的追求和征服是永不停息的主题。于是，从1921年英国人组织了第一支登山队开始，为了征服这座世界最高峰，努力与牺牲就没有停止过。1924年，英国人马洛里和同伴最后一次被人看见时，距离顶峰只有610米。但是此后，他们就再也没有回来，留下的只有回答记者“为何要攀登？”的名言：“因为它在那里”（Because it’s there.）。许多迹象表明，马洛里和同伴或许已经到达了珠峰顶，遇难是在返程途中。只是，证据还没有足够到改写历史。</P>
<P>&nbsp;&nbsp;&nbsp; 真正的历史是由两位不同国度的人共同创造的，1953年5月29日， 34岁的新西兰人埃德蒙?希拉里(Edmund Hillary)作为英国登山队队员与39岁的夏尔巴向导丹增?诺尔盖(Tenzing Norgay)成功登顶，征服了世界的第三极。那是一个依然讲求民族和国家荣誉的年代，但由于两人的友谊和谦逊，对于两人中究竟谁才是第一位登顶的人，很多年来，人们只能依靠猜测。留在峰顶的照片记录里只有丹增，手握冰镐，上面缠绕着英国、尼伯尔、印度和联合国四面国旗。直至同伴逝世很久之后，希拉里才向公众确认，自己才是第一个爬上顶峰的人。至于照片，那是因为丹增不会使用相机，而那一刻，显然不是教人摄影的好时机。希拉里被当时刚即位的伊丽莎白二世封了爵，并且在随后的岁月中爬遍了尼泊尔境内的高峰。他还领导了人类第一支驾驶车辆到达南极点的探险队。又和尼尔?阿姆斯特朗驾驶飞机降落北极，成为了人类历史上第一位到过地球“三极”的人。</P>
<P>&nbsp;&nbsp;&nbsp; 如果只是作为一名探险家，当2008年1月11日埃德蒙?希拉里爵士逝世时，不会引起举世的哀悼。这位曾经的新西兰养蜂人，始终未曾被加诸在身的荣誉和关注所动摇。除了探险，他数十年来致力于改善自己的亲密伙伴夏尔巴人的生活处境，开办学校、创建医院，将文明和善意带给了世界之巅的人们。他用自己的一生证明了一点，人类配得上征服世界最高峰的荣耀。<BR><BR></P>",0,2009/5/6,,,../uploadfile/20110420/20110420132727428.jpg
